sample,time,ecg_channel1,ecg_channel2,heart_rate
972,3.888,-0.018360823487472526,-0.05320590375353231,75.0
973,3.892,-0.019185498504615157,-0.05249908546835577,75.0
974,3.896,-0.011214900668566615,-0.025251161211378048,75.0
975,3.9,0.008933121695271594,-0.00018749995123113982,75.0
976,3.904,-0.03830706079208462,-0.05053839869932596,75.0
977,3.908,0.007720275639823659,-0.046247640853471744,75.0
978,3.912,-0.020217345471171957,-0.0529035825208024,75.0
979,3.916,-0.014109005815981318,-0.009210136544903267,75.0
980,3.92,-0.022085637837118186,-0.008546622515927542,75.0
981,3.924,-0.018114915398041997,-0.006663422560023408,75.0
982,3.928,-0.020047580342031655,0.008895088503171288,75.0
983,3.932,0.003781804456854884,-0.01958751886194486,75.0
984,3.936,-0.02669429223276434,-0.011908037275095984,75.0
985,3.94,-0.02385781845400446,-0.02160252597404451,75.0
986,3.944,-0.02999835349793217,-0.011366691742929107,75.0
987,3.948,-0.013911847829408122,0.011217444704405407,75.0
988,3.952,-0.027699072581552995,-0.02412933513452761,75.0
989,3.956,-0.007259610932844332,-0.019616454100851718,75.0
990,3.96,-0.015190288137016452,0.013579341189475737,75.0
991,3.964,-0.03014505707073434,0.021101349784898166,75.0
992,3.968,-0.032988923026652975,0.005659597710218132,75.0
993,3.972,-0.010568617266611756,-0.05554252882185493,75.0
994,3.976,-0.007976765361609149,-0.028655192831084385,75.0
995,3.98,0.026432820093942534,-0.007872819386003921,75.0
996,3.984,0.019009271601354617,-0.013401413009605354,75.0
997,3.988,0.009987249613358765,-0.015823860971473386,75.0
998,3.992,0.0001320159611420833,-0.009718929885358914,75.0
999,3.996,-0.0016079703464189033,-0.019171100158678143,75.0
1000,4.0,-0.006183179158114691,-0.023352103679710905,75.0
1001,4.004,-0.004883126307282247,0.027174189631652183,75.0
1002,4.008,0.01641434999572416,0.04881194922162904,75.0
1003,4.012,0.006674371265977631,0.04475852457266097,75.0
1004,4.016,0.058561583666024576,0.09400327021794107,75.0
1005,4.02,0.04381075089890986,0.049085675850804616,75.0
1006,4.024,0.02973873628346551,0.061378199961264215,75.0
1007,4.028,0.04383903087878362,0.098133659463491,75.0
1008,4.032,0.10193595149722832,0.0788562258007809,75.0
1009,4.036,0.09342928024587531,0.12354996615966005,75.0
1010,4.04,0.07963141602891524,0.030158217409717775,75.0
1011,4.044,0.0753557171146193,0.041189192359658906,75.0
1012,4.048,0.10426686444180347,0.10718974617923253,75.0
1013,4.052,0.1050883462231498,0.0808794774545132,75.0
1014,4.056,0.09857224667166564,0.13284453470156699,75.0
1015,4.06,0.11363896516516728,0.046021944494898805,75.0
1016,4.064,0.09729978609506681,0.12486485750568209,75.0
1017,4.068,0.09747024879939634,0.13394338608830794,75.0
1018,4.072,0.11730089845543121,0.10845518523981877,75.0
1019,4.076,0.09776700450277659,0.07908414831425951,75.0
1020,4.08,0.09841062856654403,0.13018571302736046,75.0
1021,4.084,0.12186250540437353,0.08580889819082409,75.0
1022,4.088,0.09880414961790338,0.11062426839449446,75.0
1023,4.092,0.03215305573453855,0.07456408155966861,75.0
1024,4.096,0.07975859528968396,0.0753919894807232,75.0
1025,4.1,0.06870456700043649,0.07271995600982141,75.0
1026,4.104,0.06822376837969013,0.01672572977763819,75.0
1027,4.108,0.07535219889609522,0.0438718914782812,75.0
1028,4.112,0.053234183603983506,0.018809957265377934,75.0
1029,4.116,0.06937034285372436,0.040201322688566264,75.0
1030,4.12,0.04939405545180787,0.023377348871822638,75.0
1031,4.124,-0.12116675704588575,-0.09309331617008945,75.0
1032,4.128,-0.19115042629672016,-0.13524209173608912,75.0
1033,4.132,-0.10170273978662751,-0.07036578694902595,75.0
1034,4.136,-0.05005363231408529,-0.03300837995660316,75.0
1035,4.14,0.7389193466092486,0.7183634700795665,75.0
1036,4.144,0.965051823771598,0.8896917692928316,75.0
1037,4.148,0.7962917602948532,0.7320447519285331,75.0
1038,4.152,0.38823821053070945,0.3395957640497659,75.0
1039,4.156,0.12959392134876732,0.1538087678633399,75.0
1040,4.16,0.08421785478171734,0.057206232554319475,75.0
1041,4.164,0.013803765888795422,0.012987170348316807,75.0
1042,4.168,-0.026971110956912858,-0.037320241382692784,75.0
1043,4.172,-0.18347403059613404,-0.15443516950482505,75.0
1044,4.176,-0.21866492374131707,-0.20053917185241013,75.0
1045,4.18,-0.1906037347421381,-0.16433290955418237,75.0
1046,4.184,-0.0542157526849169,-0.048748249518444225,75.0
1047,4.188,0.07643858958709872,0.03679356462218094,75.0
1048,4.192,0.028534958556008766,0.05349190706823332,75.0
1049,4.196,0.06379496348807655,0.050755408572264966,75.0
1050,4.2,0.043723285655289566,0.03700237405831883,75.0
1051,4.204,0.04092386309531066,0.03862229423079764,75.0
1052,4.208,0.049284055942659256,0.09150383461707182,75.0
1053,4.212,0.04577752055197352,0.061875591432359545,75.0
1054,4.216,0.07721304269180763,0.0695645182985657,75.0
1055,4.22,0.09201098359690041,0.10189242170236888,75.0
1056,4.224,0.1072184492602493,0.1129367005746758,75.0
1057,4.228,0.12405518370091285,0.1073146095596132,75.0
1058,4.232,0.06841453642252408,0.17634270881134573,75.0
1059,4.236,0.13986250869155978,0.08337356318647014,75.0
1060,4.24,0.16014494494545417,0.14063815870989446,75.0
1061,4.244,0.14945608133534705,0.16544418404052347,75.0
1062,4.248,0.15364264286198298,0.15700160174384212,75.0
1063,4.252,0.22380752717065855,0.1911149595110835,75.0
1064,4.256,0.195266561497857,0.18320343823865143,75.0
1065,4.26,0.20162105039579883,0.19872360444867904,75.0
1066,4.264,0.21790014382259068,0.19373375284063366,75.0
1067,4.268,0.28070192609382066,0.23279750506493796,75.0
1068,4.272,0.28027930276175644,0.22152296369180285,75.0
1069,4.276,0.28535211020297035,0.27072516869610513,75.0
1070,4.28,0.30448728772847194,0.28701258582158373,75.0
1071,4.284,0.2829361158482569,0.33322365815869287,75.0
1072,4.288,0.3123708972574441,0.23953034963509584,75.0
1073,4.292,0.33377186207978227,0.29181301209538085,75.0
1074,4.296,0.3407546817966128,0.2924337449106109,75.0
1075,4.3,0.33367791468721714,0.30738200228687435,75.0
1076,4.304,0.3286355177449311,0.32931775490055865,75.0
1077,4.308,0.3326098518901346,0.3320136450235911,75.0
1078,4.312,0.3589969212181959,0.3358139979399585,75.0
1079,4.316,0.33891329231664447,0.3328794326163762,75.0
1080,4.32,0.36725736790954827,0.33926481615576654,75.0
1081,4.324,0.36940070522915225,0.3362981479653288,75.0
1082,4.328,0.36688380172663343,0.32671621609052653,75.0
1083,4.332,0.33306108681825836,0.32090800367150535,75.0
1084,4.336,0.34407749764437906,0.31123048964674754,75.0
1085,4.34,0.3484925425451122,0.32870293383840044,75.0
1086,4.344,0.33211353210186717,0.311498291348848,75.0
1087,4.348,0.3274646709243693,0.33002087472499586,75.0
1088,4.352,0.3298182859172682,0.28222728242540085,75.0
1089,4.356,0.3207926484971864,0.2748302876770249,75.0
1090,4.36,0.31341928023462745,0.2609235466948823,75.0
1091,4.364,0.2765731597429278,0.27889994225215964,75.0
1092,4.368,0.2624530967691634,0.2542507233703159,75.0
1093,4.372,0.25894995248133773,0.277952923759097,75.0
1094,4.376,0.24809692205553668,0.20756891626584414,75.0
1095,4.38,0.21177905953261708,0.2341676353384105,75.0
1096,4.384,0.2159714248256219,0.22051060041137743,75.0
1097,4.388,0.17154945684798226,0.2062456584734685,75.0
1098,4.392,0.23048226689207174,0.17193431374068274,75.0
1099,4.396,0.18772650365616786,0.14796195877995175,75.0
1100,4.4,0.1896064314350111,0.16394448902486175,75.0
1101,4.404,0.1784072875326173,0.16911651077753304,75.0
1102,4.408,0.15120917956193544,0.15199780186242323,75.0
1103,4.412,0.11969707719138875,0.08428179653257749,75.0
1104,4.416,0.16665001445915403,0.1158946099031113,75.0
1105,4.42,0.12052903090381246,0.10879007043627,75.0
1106,4.424,0.12452866931726916,0.10102865013827315,75.0
1107,4.428,0.09884957279255618,0.11612102206603693,75.0
1108,4.432,0.1234247033489357,0.10477732263120022,75.0
1109,4.436,0.09167736160178375,0.0816641700311607,75.0
1110,4.44,0.08420411606826572,0.10401802642536913,75.0
1111,4.444,0.09599872758415255,0.0899813648220605,75.0
1112,4.448,0.06809692007717537,0.08334202762192244,75.0
1113,4.452,0.10394238172603748,0.08562510049483882,75.0
1114,4.456,0.10951617765992365,0.10682006567056788,75.0
1115,4.46,0.08927095103695858,0.06737376788342228,75.0
1116,4.464,0.12014933724645895,0.06276293557434813,75.0
1117,4.468,0.0939205915280129,0.10434219561176727,75.0
1118,4.472,0.09594201042129245,0.10701673435131838,75.0
1119,4.476,0.0993162864010057,0.08668649505441861,75.0
1120,4.48,0.0884927826092652,0.0742922915970684,75.0
1121,4.484,0.0636746007271738,0.07251098301097869,75.0
1122,4.488,0.09040168588526533,0.05457824609648185,75.0
1123,4.492,0.08471696905782862,0.09200061359941687,75.0
1124,4.496,0.11651864035679632,0.03986743661886374,75.0
1125,4.5,0.07218901247142374,0.08124972255402443,75.0
1126,4.504,0.09097123626998915,0.10117529002465289,75.0
1127,4.508,0.10182426467575245,0.07585590576369033,75.0
1128,4.512,0.09130402482021761,0.10054226984389328,75.0
1129,4.516,0.10157784961980285,0.10738473195513903,75.0
1130,4.52,0.10814306119120477,0.0838734743381765,75.0
1131,4.524,0.11078638007203798,0.0805854041215885,75.0
1132,4.528,0.08223370389537264,0.08788011559953783,75.0
1133,4.532,0.09208667917547246,0.05536694025493643,75.0
1134,4.536,0.08965424695715812,0.07981608337169947,75.0
1135,4.54,0.05650050195846652,0.09249910097693345,75.0
1136,4.544,0.09189497825647941,0.10910873338896845,75.0
1137,4.548,0.10106176815179913,0.06984483448975887,75.0
1138,4.552,0.0755611284384935,0.10242224228074452,75.0
1139,4.556,0.0772973901593742,0.0902818193794217,75.0
1140,4.56,0.12496329891301505,0.08840008532450902,75.0
1141,4.564,0.09918777836044025,0.06417468354390818,75.0
1142,4.568,0.072240291610829,0.08100183089893877,75.0
1143,4.572,0.12221268081289752,0.07322891194570894,75.0
1144,4.576,0.1232487137998519,0.11005844828877846,75.0
1145,4.58,0.08272399639302135,0.09978127396843198,75.0
1146,4.584,0.07891865079773318,0.07406202028263659,75.0
1147,4.588,0.09113485861845126,0.07274549568701305,75.0
1148,4.592,0.10646259706663558,0.10848286715281102,75.0
1149,4.596,0.07735418991149824,0.13377690309853368,75.0
1150,4.6,0.10855485403662249,0.06960602525171738,75.0
1151,4.604,0.1083503602531061,0.09830931137358377,75.0
1152,4.608,0.08624141408860857,0.05898902396291645,75.0
1153,4.612,0.06350436652743016,0.10833330032587969,75.0
1154,4.616,0.09863492719581984,0.07644066252113542,75.0
1155,4.62,0.09460164285080078,0.12570816727846088,75.0
1156,4.624,0.09431690866924053,0.07157250966092084,75.0
1157,4.628,0.07151894510480108,0.06771681274570542,75.0
1158,4.632,0.06555848450988361,0.057367930161273874,75.0
1159,4.636,0.03943803780830272,0.10210321199613243,75.0
1160,4.64,0.09484806186314529,0.05499518289834895,75.0
1161,4.644,0.0822923565018885,0.07344572220278019,75.0
1162,4.648,0.0673123318410455,0.06942131792688266,75.0
1163,4.652,0.08306665544213694,0.10112645974751212,75.0
1164,4.656,0.07551639778067891,0.08420862254547505,75.0
1165,4.66,0.10434004788991275,0.08279943262979203,75.0
1166,4.664,0.08259731399205011,0.10163992073293643,75.0
1167,4.668,0.09091013932851928,0.05366476487113397,75.0
1168,4.672,0.04203793269700805,0.08024270543628026,75.0
1169,4.676,0.0888493737301898,0.06509809873077749,75.0
1170,4.68,0.08406787756349661,0.08183745875657922,75.0
1171,4.684,0.06655827712701116,0.08688922926371569,75.0
1172,4.688,0.09697560707057022,0.13221412854109416,75.0
1173,4.692,0.05416495430940377,0.10343490095787321,75.0
1174,4.696,0.04306596393771532,0.04860875222191297,75.0
1175,4.7,0.06161695232084246,0.08919474051972894,75.0
1176,4.704,0.07064973000820783,0.05326637782140067,75.0
1177,4.708,0.04453674859188851,0.06246548205329622,75.0
1178,4.712,0.07059054824784528,0.036695164524246454,75.0
1179,4.716,0.0921265533106048,0.0512866626705234,75.0
1180,4.72,0.07297688358478066,0.06900776383435314,75.0
1181,4.724,0.0702801150861178,0.06271790298241796,75.0
1182,4.728,0.054883415683684565,0.052097561350775985,75.0
1183,4.732,0.10183538770886498,0.041244220248254554,75.0
1184,4.736,0.060122629516903475,0.05372069958403188,75.0
1185,4.74,0.056547229622126854,0.06631088834544191,75.0
1186,4.744,0.07778624500684728,0.08083205732009603,75.0
1187,4.748,0.020033800520352398,0.0505510808636135,75.0
1188,4.752,0.06874320919083135,0.07609927475183641,75.0
1189,4.756,0.04952901756178029,0.054196689938451635,75.0
1190,4.76,0.07137979186350377,0.05565646564241838,75.0
1191,4.764,0.04788956438591148,0.045487568859272146,75.0
1192,4.768,0.06212055435912738,0.07455799336784766,75.0
1193,4.772,0.0853538671076013,0.05627332434874482,75.0
1194,4.776,0.023143131431228522,0.03538436574853123,75.0
1195,4.78,0.04764633321803109,0.08673171148521532,75.0
1196,4.784,0.06347035248446825,0.04874995478157687,75.0
1197,4.788,0.06255469187244532,0.02566127699581931,75.0
1198,4.792,0.059253472285077526,0.03186815981786106,75.0
1199,4.796,0.061620176254777115,0.011543151019963343,75.0
1200,4.8,0.07102338928353737,0.05093869546563551,75.0
1201,4.804,0.053599593581551114,0.05069919292883265,75.0
1202,4.808,0.045986585177211214,0.08425084058668258,75.0
1203,4.812,0.06261265587078133,0.0676185817092681,75.0
1204,4.816,0.09935883415176998,0.07935308319675638,75.0
1205,4.82,0.06964355537050174,0.11525419885589368,75.0
1206,4.824,0.0904615658039046,0.1272872254252441,75.0
1207,4.828,0.09624077074513415,0.10241464810688135,75.0
1208,4.832,0.13445251779991432,0.13038436078171264,75.0
1209,4.836,0.14075453952690423,0.11767692911893343,75.0
1210,4.84,0.12636441112087854,0.12170752596070347,75.0
1211,4.844,0.11327873385181896,0.11523356031299853,75.0
1212,4.848,0.1097297598812463,0.1494514308446983,75.0
1213,4.852,0.1271225539172528,0.1372368710803253,75.0
1214,4.856,0.10740052655850243,0.11544551577606343,75.0
1215,4.86,0.1555583550923176,0.1312965036004387,75.0
1216,4.864,0.14980021090690301,0.14805513185795674,75.0
1217,4.868,0.16225553598770628,0.1146393579667541,75.0
1218,4.872,0.126679195410764,0.0990466104019842,75.0
1219,4.876,0.10098980491409836,0.12155418766410946,75.0
1220,4.88,0.10535420301290116,0.11494201361637227,75.0
1221,4.884,0.14865059019532914,0.14627415705109312,75.0
1222,4.888,0.104222101572062,0.08925072018029183,75.0
1223,4.892,0.05865310347472268,0.0929796196359017,75.0
1224,4.896,0.06937679190284224,0.09197083906957221,75.0
1225,4.9,0.10960623057448259,0.10242498064503007,75.0
1226,4.904,0.05717897591882649,0.05257881224127684,75.0
1227,4.908,0.07739491986837926,0.08975551450123512,75.0
1228,4.912,0.07345554620068173,0.042286094804947834,75.0
1229,4.916,0.09441008397229095,0.056742031073436366,75.0
1230,4.92,0.022212918705018313,0.007440427075692492,75.0
1231,4.924,-0.13899729147950485,-0.11391119178042035,75.0
1232,4.928,-0.1822890411331233,-0.17429518585803663,75.0
1233,4.932,-0.10250015103265735,-0.1369182061459114,75.0
1234,4.936,-0.06594645749225127,-0.031807002606509045,75.0
1235,4.94,0.7240489551095183,0.6921199639733878,75.0
1236,4.944,0.9267418090332439,0.9007065821059881,75.0
1237,4.948,0.7209029549436816,0.6903832859844534,75.0
1238,4.952,0.3514376425329742,0.34012373739602203,75.0
1239,4.956,0.09256420490079226,0.058671345675809734,75.0
1240,4.96,0.006908465169485373,0.013411258857112121,75.0
1241,4.964,-0.009060243720818487,-0.0012346233603807283,75.0
1242,4.968,-0.08403903741928491,-0.06879920243890206,75.0
1243,4.972,-0.20615346039090104,-0.16439183790051506,75.0
1244,4.976,-0.26171227003993974,-0.23110594411655278,75.0
1245,4.98,-0.1969686407183975,-0.22465360335573203,75.0
1246,4.984,-0.10436911474270197,-0.02068467496618305,75.0
1247,4.988,-0.032058282414762385,-0.009592075471158706,75.0
1248,4.992,0.04364415467810384,0.022656670982871593,75.0
1249,4.996,-0.008031959783015259,0.002227525056965337,75.0
1250,5.0,0.005469257940003511,0.03130618401694545,75.0
1251,5.004,0.011067964486249908,-0.009742673987323855,75.0
1252,5.008,0.02322097502247404,0.0008974786210136041,75.0
1253,5.012,0.03773027808485115,0.02658897959272532,75.0
1254,5.016,0.03349320182023778,-0.007064046953958264,75.0
1255,5.02,0.04978003291184193,0.0272165100669763,75.0
1256,5.024,0.07865989381902593,0.02924144097165007,75.0
1257,5.028,0.0314236331203854,0.06365188559306692,75.0
1258,5.032,0.05288706095971458,0.04827634960545246,75.0
1259,5.036,0.07036283681017716,0.0828568794516877,75.0
1260,5.04,0.11172054354064974,0.07902961912784473,75.0
1261,5.044,0.12261890243264884,0.07791653433039848,75.0
1262,5.048,0.0858152671332706,0.08954807401479817,75.0
1263,5.052,0.0859765784237457,0.09548256957723764,75.0
1264,5.056,0.13496709894600264,0.09216676845730012,75.0
1265,5.06,0.1224506169367148,0.12800940772871286,75.0
1266,5.064,0.18121977921397164,0.13357982037948857,75.0
1267,5.068,0.12870513911303538,0.1155989734513948,75.0
1268,5.072,0.17207301962125993,0.13498019152786164,75.0
1269,5.076,0.17501432227975014,0.1636380685347675,75.0
1270,5.08,0.18489184070720724,0.20282995560975886,75.0
1271,5.084,0.16028476877039202,0.17982338653781638,75.0
1272,5.088,0.15711851002247645,0.21888617539027524,75.0
1273,5.092,0.22725689130276933,0.21352287226104907,75.0
1274,5.096,0.1926389607595202,0.21147578113309126,75.0
1275,5.1,0.23808280764610154,0.22679974993797725,75.0
1276,5.104,0.24473433222672908,0.200759583304674,75.0
1277,5.108,0.24857226619245398,0.2087211611094761,75.0
1278,5.112,0.23012179245539036,0.2247518006746966,75.0
1279,5.116,0.24157197438440958,0.2177502505275008,75.0
1280,5.12,0.2516744584951455,0.25345490276691224,75.0
1281,5.124,0.21806739416176044,0.25052528600563123,75.0
1282,5.128,0.23472360721337043,0.2287950270877294,75.0
1283,5.132,0.2150961498468684,0.21116852505498598,75.0
1284,5.136,0.25236150372644756,0.19222143254352736,75.0
1285,5.14,0.2046582657170507,0.20680052980193475,75.0
1286,5.144,0.22585525922835625,0.20080119730046447,75.0
1287,5.148,0.24654897317045293,0.19091412101142857,75.0
1288,5.152,0.2042380756775592,0.17011120521150525,75.0
1289,5.156,0.17951321010239807,0.1790693766777586,75.0
1290,5.16,0.13655244790959722,0.1711029798064114,75.0
1291,5.164,0.13867478364253805,0.15125068727232346,75.0
1292,5.168,0.1632124156853678,0.1394730539376446,75.0
1293,5.172,0.12401632968260917,0.10830647833369028,75.0
1294,5.176,0.12799925862148287,0.09279561436309533,75.0
1295,5.18,0.13234576015028943,0.08229491438265311,75.0
1296,5.184,0.08607064692630426,0.08354992724508449,75.0
1297,5.188,0.08259644475020893,0.02121386348305745,75.0
1298,5.192,0.07244851728425519,0.04604068751881821,75.0
1299,5.196,0.07712828671606034,0.054108930467760614,75.0
1300,5.2,0.048107440482440346,0.05244010748450985,75.0
1301,5.204,0.011636813008517715,0.009086124541235105,75.0
1302,5.208,-0.031077799611259893,-0.013199035173136368,75.0
1303,5.212,0.010003433176960357,0.016024817763500444,75.0
1304,5.216,-0.005273150798721126,-0.009283403296074941,75.0
1305,5.22,-0.03150320871019438,-0.0038908308284056198,75.0
1306,5.224,0.0039693523061693665,-0.05290795193039057,75.0
1307,5.228,-0.04480123380583177,-0.03088539852169427,75.0
1308,5.232,-0.037250745178893846,-0.053381154024081987,75.0
1309,5.236,-0.033277200601634103,-0.01563715986528348,75.0
1310,5.24,-0.0644254221949438,-0.09499128165055137,75.0
1311,5.244,-0.07800333913951664,-0.0563857842406024,75.0
1312,5.248,-0.030751162566523632,-0.0670108873202402,75.0
1313,5.252,-0.049433135930542306,-0.04692940619030612,75.0
1314,5.256,-0.07063875524497484,-0.052928995192565734,75.0
1315,5.26,-0.0532799018852245,-0.09526674307458091,75.0
1316,5.264,-0.08896614174914715,-0.08363128289503945,75.0
1317,5.268,-0.058405706076347555,-0.06797462924948315,75.0
1318,5.272,-0.05631904568459031,-0.028325528552980307,75.0
1319,5.276,-0.06421776822241954,-0.06446194871827549,75.0
1320,5.28,-0.032777002691083905,-0.08208801473642366,75.0
1321,5.284,-0.07822467811640181,-0.050061980908333414,75.0
1322,5.288,-0.07557809000391323,-0.09565213890812593,75.0
1323,5.292,-0.07118350937859928,-0.08238659572394338,75.0
1324,5.296,-0.053919356795068485,-0.05822125992701155,75.0
1325,5.3,-0.06398685710836077,-0.038088953139788655,75.0
1326,5.304,-0.05922011302571603,-0.04261239677004266,75.0
1327,5.308,-0.08787856718441253,-0.07565773046010733,75.0
1328,5.312,-0.07455027855356512,-0.07213698022725475,75.0
1329,5.316,-0.08699545644180413,-0.1069624390444692,75.0
1330,5.32,-0.0769776737971017,-0.10893610147071951,75.0
1331,5.324,-0.09666839786088534,-0.08590371270271742,75.0
1332,5.328,-0.07663845312906234,-0.08693386931691968,75.0
1333,5.332,-0.08593773005487307,-0.05254912453846571,75.0
1334,5.336,-0.08350873805190724,-0.07733655966931555,75.0
1335,5.34,-0.07742168963926842,-0.10027827926962243,75.0
1336,5.344,-0.058768177620687784,-0.06354077536612683,75.0
1337,5.348,-0.03179771335426391,-0.10613460103121745,75.0
1338,5.352,-0.09130637950389332,-0.11551128744301724,75.0
1339,5.356,-0.09770793613072175,-0.10560157501770076,75.0
1340,5.36,-0.09468252596635647,-0.06471593261417403,75.0
1341,5.364,-0.09157258638043979,-0.08211244869994655,75.0
1342,5.368,-0.08173002318981812,-0.07401284633380655,75.0
1343,5.372,-0.0835832952362295,-0.05683564467331868,75.0
1344,5.376,-0.09695220814530818,-0.12953793405506825,75.0
1345,5.38,-0.1034225703488893,-0.058381066584859836,75.0
1346,5.384,-0.09615791016945018,-0.06820851145809807,75.0
1347,5.388,-0.08890499446626747,-0.08582268126130639,75.0
1348,5.392,-0.07697153577321375,-0.08176042251132228,75.0
1349,5.396,-0.06655545351805375,-0.09595016475817476,75.0
1350,5.4,-0.14030988149654447,-0.07451835368754968,75.0
1351,5.404,-0.08195241096940345,-0.09821286457832563,75.0
1352,5.408,-0.06396992082990315,-0.07301982461323503,75.0
1353,5.412,-0.10760334877584554,-0.08183153816721266,75.0
1354,5.416,-0.1048563493113139,-0.0702767749236655,75.0
1355,5.42,-0.08435239439047576,-0.0802644506742792,75.0
1356,5.424,-0.07590528300493835,-0.10308632530510388,75.0
1357,5.428,-0.10272909746324893,-0.07898064877031266,75.0
1358,5.432,-0.08490807906527267,-0.09331951657120972,75.0
1359,5.436,-0.11370515629357315,-0.08214760999066587,75.0
1360,5.44,-0.09192161416635478,-0.07921904916006797,75.0
1361,5.444,-0.12771958884843676,-0.10243677717711157,75.0
1362,5.448,-0.06555620412882586,-0.05161816648720853,75.0
1363,5.452,-0.05901072800270133,-0.09628650982760739,75.0
1364,5.456,-0.08792822814143914,-0.09786315576884594,75.0
1365,5.46,-0.0972954309257685,-0.11106467605597914,75.0
1366,5.464,-0.05703167441501437,-0.0562802584117875,75.0
1367,5.468,-0.09165415380483,-0.08801862374246884,75.0
1368,5.472,-0.08103441147529483,-0.11254129675455551,75.0
1369,5.476,-0.08641948434410801,-0.03953912918881387,75.0
1370,5.48,-0.09605676705681641,-0.08555437770078912,75.0
1371,5.484,-0.09828835873094859,-0.07225421816688499,75.0
1372,5.488,-0.09954821861467146,-0.08944383265498726,75.0
1373,5.492,-0.09241838463367784,-0.10694907251067941,75.0
1374,5.496,-0.1035733181398346,-0.06677516355314443,75.0
1375,5.5,-0.10345716141052085,-0.08755087532796033,75.0
1376,5.504,-0.08338609876473985,-0.09208075142716539,75.0
1377,5.508,-0.07793174008660961,-0.07691513146975117,75.0
1378,5.512,-0.06638397034837826,-0.09996228240015455,75.0
1379,5.516,-0.07925528515921629,-0.07130486307961735,75.0
1380,5.52,-0.1256393844993095,-0.10793417062214064,75.0
1381,5.524,-0.07574390374836559,-0.09079574273807318,75.0
1382,5.528,-0.06630965651390854,-0.08944769303636271,75.0
1383,5.532,-0.11070701219560308,-0.09527915707459582,75.0
1384,5.536,-0.0710744407555533,-0.057919430541401376,75.0
1385,5.54,-0.07867271420804012,-0.05743655264740007,75.0
1386,5.544,-0.06919057405335748,-0.08595109612078149,75.0
1387,5.548,-0.0845980471368815,-0.09186684114017853,75.0
1388,5.552,-0.12421733177151484,-0.08424371814058688,75.0
1389,5.556,-0.08053792702604855,-0.05631604303932488,75.0
1390,5.56,-0.08787673797322948,-0.0885355415102179,75.0
1391,5.564,-0.10117541655681435,-0.07782549586469255,75.0
1392,5.568,-0.09587822475399001,-0.07058317800945918,75.0
1393,5.572,-0.100562596930092,-0.13361839677125426,75.0
1394,5.576,-0.05828781755900753,-0.09413507248590629,75.0
1395,5.58,-0.12138989253491919,-0.11223176633648682,75.0
1396,5.584,-0.08259646244383448,-0.0753726449442376,75.0
1397,5.588,-0.0820733417082688,-0.09039646841857234,75.0
1398,5.592,-0.09123835735669089,-0.07912144374967972,75.0
1399,5.596,-0.06983771236580674,-0.11687826789944902,75.0
1400,5.6,-0.10267387153159935,-0.06544341055265186,75.0
1401,5.604,-0.06643698484236168,-0.06547118291033807,75.0
1402,5.608,-0.05567795458064839,-0.07423791085947204,75.0
1403,5.612,-0.08207220317462564,-0.06370734650391496,75.0
1404,5.616,-0.027968527009802294,-0.07314058073282297,75.0
1405,5.62,-0.009362991675220624,-0.04033525615756535,75.0
1406,5.624,-0.02468582423426584,-0.029956999444040268,75.0
1407,5.628,-0.023479667077974643,-0.041356696151267726,75.0
1408,5.632,-0.005270309907358408,0.011340279946797557,75.0
1409,5.636,-0.010358506759349642,-0.00565494036248819,75.0
1410,5.64,0.012268162363322857,-0.016295917461377356,75.0
1411,5.644,0.027941773217092236,-0.019037490639195867,75.0
1412,5.648,-0.017649671237483688,-0.010752250277297056,75.0
1413,5.652,0.0017754240038800988,-0.005803248456164167,75.0
1414,5.656,0.01955239817200307,0.011093163127471894,75.0
1415,5.66,-0.018209132612332105,0.060618332455152614,75.0
1416,5.664,0.02227265434889605,0.00892764806516211,75.0
1417,5.668,-0.007908557184844102,0.049414142729264976,75.0
1418,5.672,0.0013122091291059128,-0.0015039623463098198,75.0
1419,5.676,0.0046091225418778215,0.01891220340970928,75.0
1420,5.68,0.007288083129061182,0.010118359054288862,75.0
1421,5.684,0.010612338964344756,0.0037774503828313633,75.0
1422,5.688,0.0029311253645372503,0.02805237012829753,75.0
1423,5.692,-0.0027048298826526265,0.004719724980485444,75.0
1424,5.696,-0.014907768101943645,-0.02951627798981195,75.0
1425,5.7,-0.0060627725749246575,-0.038490877043726834,75.0
1426,5.704,-0.0324763994322352,-0.06694611905507081,75.0
1427,5.708,-0.0662713775145822,-0.009113044393429378,75.0
1428,5.712,-0.04642522559723381,-0.033172490708124114,75.0
1429,5.716,-0.06847996950220195,-0.06150261337060324,75.0
1430,5.72,-0.04824124066719843,-0.023342343155649634,75.0
1431,5.724,-0.20140388491357986,-0.19105647772135428,75.0
1432,5.728,-0.25194131373261563,-0.23439533003420174,75.0
1433,5.732,-0.19726067594306598,-0.16925815603076577,75.0
1434,5.736,-0.17841321003983285,-0.09950944287505137,75.0
1435,5.74,0.6660379203271568,0.6210332506289775,75.0
1436,5.744,0.8242811168908284,0.8230764878545246,75.0
1437,5.748,0.6418659844463432,0.5798076897672604,75.0
1438,5.752,0.278422523825157,0.28820117434934894,75.0
1439,5.756,0.029249909722895442,0.022851570289024424,75.0
1440,5.76,-0.041401145347748775,-0.0683790799611884,75.0
1441,5.764,-0.07718499925264509,-0.07030075696126348,75.0
1442,5.768,-0.12676281528849834,-0.13258422133121534,75.0
