t,signal
15.252,-0.04064557224788043
15.256,-0.08058344654380897
15.26,-0.05193172844424794
15.264,-0.0605810626272999
15.268,-0.04470364239817899
15.272,-0.05952011078338562
15.276,-0.06991940159322382
15.28,-0.06796478760189102
15.284,-0.05592680063673177
15.288,-0.022173909386118892
15.292,-0.0795488717474075
15.296,-0.00262004101400109
15.3,-0.0706350009117824
15.304,-0.08731595329135015
15.308,-0.04811242921879557
15.312,-0.07870588072905785
15.316,-0.060123331039628726
15.32,-0.06607377342627346
15.324,-0.05346359432427942
15.328,-0.059675670167565
15.332,-0.06383157247347135
15.336,-0.0997519750335222
15.34,-0.0732600301979895
15.344,-0.07103775206284824
15.348,-0.07501923241690531
15.352,-0.07737836765543027
15.356,-0.0940244763290923
15.36,-0.06041958284732581
15.364,-0.1140293413834431
15.368,-0.07491356610362235
15.372,-0.07924767319412868
15.376,-0.08199235585637853
15.38,-0.09110022435785156
15.384,-0.10361312458817079
15.388,-0.09187277578792614
15.392,-0.10970479941820407
15.396,-0.07085514890958482
15.4,-0.07535915937315046
15.404,-0.07945315063464269
15.408,-0.12999482812464955
15.412,-0.0750194654625047
15.416,-0.08519547852796541
15.42,-0.06534453844802228
15.424,-0.0926330093736112
15.428,-0.07957363678836732
15.432,-0.07300877214093998
15.436,-0.06966725222302066
15.44,-0.06983858999127641
15.444,-0.026488971771446893
15.448,-0.06726809011094095
15.452,-0.042403737107183405
15.456,-0.06292365512163613
15.46,-0.02853521055334715
15.464,-0.016914157005994305
15.468,-0.026626547594595578
15.472,0.0020390613408891546
15.476,-0.00151671152126002
15.48,-0.017285305278418185
15.484,-0.023355958545491665
15.488,-0.011202980100463104
15.492,0.005674439127650226
15.496,-0.020944071025571054
15.5,-0.010022916168295183
15.504,-0.004079095505973357
15.508,-0.013150205461747597
15.512,-0.04631260620376229
15.516,-0.0032008587008307433
15.52,0.0002798079371831042
15.524,-0.014013616921432125
15.528,-0.05502467003899159
15.532,-0.03609109867435264
15.536,-0.04879283329048664
15.54,-0.08335855165457891
15.544,-0.07379368296177426
15.548,-0.08404047651257082
15.552,-0.06946668378759732
15.556,-0.09364083929904317
15.56,-0.2023580817275985
15.564,-0.2935526047993642
15.568,-0.24179938427282294
15.572,-0.1985526814529063
15.576,0.3595133789307363
15.58,0.6983677636483951
15.584,0.7832928374191885
15.588,0.5138504820022365
15.592,0.20139462481499384
15.596,0.007668880874319648
15.6,-0.08690581479020065
15.604,-0.1196000053767377
15.608,-0.17937878934863255
15.612,-0.24881829197996713
15.616,-0.3396290259881692
15.62,-0.3014210390100579
15.624,-0.22375402945122455
15.628,-0.13625371180569823
15.632,-0.07477220392560584
15.636,-0.11862008236898819
15.64,-0.07991169651063934
15.644,-0.08996336711973711
15.648,-0.07597174804982966
15.652,-0.07434758682191733
15.656,-0.05516341127232096
15.66,-0.07639382959501849
15.664,-0.005255355898560311
15.668,-0.033905772773714794
15.672,0.004485919768996147
15.676,-0.012219984022309787
15.68,-0.0047172629848652205
15.684,0.016128752784184425
15.688,0.022338400506060715
15.692,0.025992075133587457
15.696,0.04864061029123462
15.7,0.04967379009685374
15.704,0.05646406786850176
15.708,0.08578714429342875
15.712,0.0812789020214259
15.716,0.10193634553952445
15.72,0.12169870202380893
15.724,0.12377220030111843
15.728,0.13031660486807117
15.732,0.17104924673967067
15.736,0.1775421180591777
15.74,0.13773857845231904
15.744,0.1684314791909976
15.748,0.18251821942834207
15.752,0.17795421726846555
15.756,0.1901046016717759
15.76,0.1339400509394837
15.764,0.19702737594450664
15.768,0.1859017259854307
15.772,0.20824636298382304
15.776,0.1820792127647771
15.78,0.18160585148400948
15.784,0.201587561596439
15.788,0.223430255910145
15.792,0.18304276582700155
15.796,0.1884047044733273
15.8,0.19093172899994687
15.804,0.1956791203357457
15.808,0.1415609471755972
15.812,0.1618367978843059
15.816,0.13947819803046185
15.82,0.14743361786241552
15.824,0.12267738577483311
15.828,0.13026400309743033
15.832,0.09492536025778545
15.836,0.09512524324191142
15.84,0.0795601631317397
15.844,0.07819865926555328
15.848,0.07626960145723334
15.852,0.05444795123177758
15.856,0.03324147404894198
15.86,0.03912344692912335
15.864,0.033063601881793823
15.868,0.05839943128689935
15.872,-0.0016611885295605823
15.876,-0.0010650270796253114
15.88,-0.017423579313144484
15.884,-0.007179698728353095
15.888,-0.018108097545124352
15.892,-0.02408251943070806
15.896,-0.020255653046781383
15.9,-0.02104178876045368
15.904,-0.03373114644946849
15.908,-0.0255581627528656
15.912,-0.04662121457595591
15.916,-0.050603471917051855
15.92,-0.01385759879320981
15.924,0.004672663372913636
15.928,-0.047447929895051
15.932,-0.013602898538535036
15.936,-0.0017275310696836315
15.94,0.018456414029634462
15.944,-0.021059385256443536
15.948,-0.028972213094177607
15.952,-0.00962005246332864
15.956,-0.02411365180438449
15.96,-0.0032800508960210977
15.964,-0.007905597433522557
15.968,-0.005207374855618942
15.972,-0.054149950079158335
15.976,0.0063138885936343085
15.98,0.018966629323156358
15.984,-0.026213936699588464
15.988,-0.008262347959668223
15.992,-0.015161887489824426
15.996,-0.02979826655719809
16.0,-0.016241284300225794
16.004,-0.011422774468321845
16.008,0.004487631653611829
16.012,0.010550240485949242
16.016,-0.026248696581401505
16.02,-0.0022685252431953787
16.024,0.030612707348323318
16.028,0.02778645722617598
16.032,0.008798415861453156
16.036,-0.015795069728995047
16.04,-0.02157418942685582
16.044,0.004096603044386813
16.048,0.04266366781864706
16.052,0.039802364522674785
16.056,-0.008193000312732691
16.06,0.006186700227168193
16.064,0.017948803434353875
16.068,0.021380409689335956
16.072,0.02878154335942027
16.076,0.04725559351341344
16.08,0.030909439923981118
16.084,0.034342339534538545
16.088,0.0005051382167015448
16.092,0.020947279361645522
16.096,0.016067059374127377
16.1,0.045399180840007526
16.104,0.01642821805009428
16.108,0.0206894383979887
16.112,0.026796489609427758
16.116,0.01409756528029163
16.12,0.006823355040466775
16.124,0.020327673860596657
16.128,0.01423085954049262
16.132,0.03780562310702517
16.136,0.02870212796947814
16.14,0.03300523790706921
16.144,0.033589997444890905
16.148,0.051244082673496845
16.152,0.0670830885476054
16.156,0.08323720285821075
16.16,0.012461816407723088
16.164,0.058815352054002665
16.168,0.07965896529714064
16.172,0.049954476580383884
16.176,0.0067227009680592776
16.18,0.056004014538977596
16.184,0.06491047882506147
16.188,0.044910084311328646
16.192,0.05600449146552412
16.196,0.06712853034945511
16.2,0.05114465492775924
16.204,0.08142061509270707
16.208,0.04636838073249814
16.212,0.04948455467739849
16.216,0.059115826615573464
16.22,0.04388020087143684
16.224,0.07852304682715826
16.228,0.04787170599220646
16.232,0.04731541700163655
16.236,0.040769161031785364
16.24,0.08151172244666752
16.244,0.07869098390713186
16.248,0.07418848895916903
16.252,0.07890522808358555
16.256,0.0685367964183381
16.26,0.08511391650443913
16.264,0.050948357853111186
16.268,0.06857143446705592
16.272,0.09411806171242966
16.276,0.044096902652707666
16.28,0.0454355776822487
16.284,0.07663635653886246
16.288,0.07761293040602987
16.292,0.08091280882495723
16.296,0.08684619629761135
16.3,0.12762262204340288
16.304,0.1356665411103706
16.308,0.106469443213718
16.312,0.14739510019759897
16.316,0.11509583966307804
16.32,0.13755519898553686
16.324,0.1496268468981704
16.328,0.14747454860284268
16.332,0.15180529102108434
16.336,0.14204528103624517
16.34,0.15510378123551619
16.344,0.14852569632581678
16.348,0.16028666706641148
16.352,0.12875644990728952
16.356,0.1775339257888711
16.36,0.15228756047983485
16.364,0.16861081140531395
16.368,0.13715269887683357
16.372,0.16859361516619092
16.376,0.1522239775048776
16.38,0.1368048487012018
16.384,0.1257985355226252
16.388,0.16606830344839268
16.392,0.15329469894012396
16.396,0.10624136079105327
16.4,0.12045980436560105
16.404,0.08424795277135658
16.408,0.11726773505953986
16.412,0.10426070973566288
16.416,-0.011824155929990424
16.42,-0.07899606919652696
16.424,-0.09621422685177529
16.428,-0.0394128255242226
16.432,0.485781683971559
16.436,0.8036150986512042
16.44,0.9570911419053743
16.444,0.7723903016808882
16.448,0.48931124676095444
16.452,0.22921789405192597
16.456,0.11950513430230028
16.46,0.06443859875361024
16.464,0.06331926205755677
16.468,-0.06706727273054533
16.472,-0.16183437748228657
16.476,-0.1549140110885548
16.48,-0.08007830415567455
16.484,0.013271191051160024
16.488,0.06289622168706105
16.492,0.08891880776602411
16.496,0.07468064823887174
16.5,0.08267082254792454
16.504,0.0944533114673123
16.508,0.10864564352417305
16.512,0.10920803622600718
16.516,0.14620754562463864
16.52,0.13907274982872123
16.524,0.12690049558286562
16.528,0.11761799870430967
16.532,0.13764865621214004
16.536,0.15183486456670858
16.54,0.1875735653909492
16.544,0.1509715537499127
16.548,0.16583542692463482
16.552,0.21188759339106433
16.556,0.17016721217051353
16.56,0.20313860391472846
16.564,0.23288218830139887
16.568,0.22105290572142128
16.572,0.24982924999879905
16.576,0.22792005685104913
16.58,0.3110881299599919
16.584,0.2840000472331613
16.588,0.29118620689009816
16.592,0.3083947589619261
16.596,0.2908533879357091
16.6,0.3108499231218084
16.604,0.3217150986589003
16.608,0.35145069692025693
16.612,0.3498450508921308
16.616,0.3256264613262796
16.62,0.32502683740317234
16.624,0.3512707864190129
16.628,0.31654250888819657
16.632,0.35714663303846733
16.636,0.36061678009140674
16.64,0.338259217414334
16.644,0.33589758899596717
16.648,0.34549441921181917
16.652,0.30900614668253135
16.656,0.32989763481382683
16.66,0.2933382957800861
16.664,0.29260384752248436
16.668,0.2691237346385418
16.672,0.3053680861920671
16.676,0.2542452276223149
16.68,0.27913637888487747
16.684,0.22519296382595988
16.688,0.20178349856082087
16.692,0.21675923847415046
16.696,0.1864226379661532
16.7,0.20096952580463787
16.704,0.17196071518409525
16.708,0.14651114074727753
16.712,0.19765963441379203
16.716,0.15022520522519087
16.72,0.14854563846543556
16.724,0.13047280427013755
16.728,0.1455379791170164
16.732,0.11785752200794472
16.736,0.08776528136098383
16.74,0.08332605922820244
16.744,0.05711795802868934
16.748,0.07089850350385732
16.752,0.095690415183488
16.756,0.1040302369901939
16.76,0.070626786007976
16.764,0.03912918354377335
16.768,0.061564830252110375
16.772,0.08845460047222224
16.776,0.03869188134016578
16.78,0.031921362518494235
16.784,0.02777435489661838
16.788,0.029264916742312158
16.792,0.05257086413884183
16.796,0.026428500461511878
16.8,0.02480376015838472
16.804,0.04648794067994572
16.808,0.05879570120178035
16.812,0.07178419672214705
16.816,0.03509265448680524
16.82,0.031637457547221116
16.824,0.05869037687617832
16.828,0.06227153007924809
16.832,0.05241387414702344
16.836,0.048669185792739274
16.84,0.04478078149745014
16.844,0.029875455581755007
16.848,0.009942192793283913
16.852,0.03812739688178351
16.856,0.06318958941548089
16.86,0.04107997821224555
16.864,0.045099225482855845
16.868,0.022351270365072624
16.872,-0.0011400942036432274
16.876,0.033535496081008226
16.88,0.008410568981282165
16.884,0.03261642438850631
16.888,-0.012143076035061725
16.892,0.020432189302453517
16.896,0.05515030459359391
16.9,0.047824758622602166
16.904,0.041156427932202956
16.908,0.025027548969128195
16.912,0.01008511290639929
16.916,0.017095663395939483
16.92,0.02048379630370783
16.924,0.05498831566038674
16.928,-0.012548154702859653
16.932,0.011653976855708332
16.936,0.017240338419463593
16.94,0.028930324387422345
16.944,0.026041482896337478
16.948,-0.007461682911605762
16.952,-0.012574025408401615
16.956,0.004587105859165055
16.96,-0.022411973225514182
16.964,0.02042618648478112
16.968,-0.02030853264784422
16.972,-0.015420913355440956
16.976,0.008261517456298884
16.98,0.02766592652140732
16.984,-0.015248926216171847
16.988,-0.010475549888170017
16.992,-0.005334713867855463
16.996,-0.006523001430584046
17.0,0.019024560049769403
17.004,0.020022638611518824
17.008,-0.026072826710344214
17.012,-0.006558225456447318
17.016,0.0010730309750041258
17.02,0.011884143118098647
17.024,0.011245124211874298
17.028,0.004472843696407968
17.032,0.0058837810387493165
17.036,0.004041670747484855
17.04,-0.008740499218718606
17.044,-0.020863227851246623
17.048,-0.04177911417368465
17.052,-0.009964186139703386
17.056,-0.018609992461659827
17.06,-0.04770227539619597
17.064,-0.0160223724300924
17.068,-0.00863659234716719
17.072,-0.03578739472189672
17.076,-0.03049047793013448
17.08,-0.023443404921811677
17.084,-0.025572521754999505
17.088,-0.01040821371392363
17.092,-0.0243595528592003
17.096,-0.044309999738442504
17.1,-0.010753712403164332
17.104,-0.058726352968005366
17.108,-0.010340187206918035
17.112,-0.024485477476028465
17.116,-0.019789503805687052
17.12,-0.07682163935022798
17.124,-0.05850576738898138
17.128,-0.02039652914410306
17.132,-0.05664213582086565
17.136,-0.04488680054325965
17.14,-0.022972333854432144
17.144,-0.0410940280607488
17.148,-0.029211079164785554
17.152,-0.012762404769713673
17.156,-0.02340088265383679
17.16,-0.0038912950696747854
17.164,-0.036851046612739004
17.168,0.032089193936253535
17.172,-0.007166735318177619
17.176,0.017877891545403604
17.18,-0.0004480965058580479
17.184,-0.0056948963204196444
17.188,0.06534668705455916
17.192,0.04502399629871938
17.196,0.0259828806399141
17.2,0.033170850651658014
17.204,0.019573200539607698
17.208,0.028072027380474263
17.212,0.05424808497922141
17.216,0.04886228500778748
17.22,-0.00123852172825666
17.224,-0.01498647270229016
17.228,0.030196114592952728
17.232,0.007943469274607972
17.236,-0.005162432438939128
17.24,-0.009207521074055936
17.244,-0.0037258865336784164
17.248,0.012461733988054766
17.252,-0.01969071893489804
17.256,-0.02171570426822824
17.26,-0.035331334676222854
17.264,-0.037749990236291456
17.268,-0.08903838250674208
17.272,-0.1465817579769284
17.276,-0.21598263089578038
17.28,-0.24138790519885478
17.284,-0.19274782504201776
17.288,-0.1315999449299758
17.292,0.5320913851774172
17.296,0.8207430256544129
17.3,0.7174239870371667
17.304,0.3758972688216655
17.308,0.14548496006556957
17.312,-0.04444672074717403
17.316,-0.08151394702986592
17.32,-0.12825522541128476
17.324,-0.2176631650994761
17.328,-0.3122489037046814
17.332,-0.3638732503371895
17.336,-0.26794129270585393
17.34,-0.1883891572748148
17.344,-0.10788316015864464
17.348,-0.06529833521100811
17.352,-0.09133189846689496
17.356,-0.09192909291465574
17.36,-0.047870732822561976
17.364,-0.05982810432735166
17.368,-0.07827316656523797
17.372,-0.04834304857653738
17.376,-0.024427874322878598
17.38,-0.05503573212649671
17.384,-0.04314728705523339
17.388,-0.0012103498369402492
17.392,-0.03594188191603227
17.396,-0.032840922547533236
17.4,0.007584778405144018
17.404,0.04144691506274617
17.408,0.005257593113477548
17.412,0.014540123551190361
17.416,0.03236383063802846
17.42,0.058404743471395244
17.424,0.08744019165046248
17.428,0.0814521917350427
17.432,0.0833355517167811
17.436,0.09489120067288008
17.44,0.1544218319625243
17.444,0.09930578759218198
17.448,0.15767793111624737
17.452,0.13345708679824364
17.456,0.13129145886952434
17.46,0.1736691672350289
17.464,0.18089321098949349
17.468,0.17602699610139153
17.472,0.19476511103226155
17.476,0.1799989972282905
17.48,0.15066278032855873
17.484,0.2026763459954351
17.488,0.18030473881172387
17.492,0.16666105601543227
17.496,0.1552960351727031
17.5,0.17031699545275217
17.504,0.15958998066009433
17.508,0.15583082776928392
17.512,0.16487109865290694
17.516,0.12659928879391216
17.52,0.16611759910310298
17.524,0.1184042414518104
17.528,0.1435899942250163
17.532,0.0938080420884119
17.536,0.09626538592986073
17.54,0.1287013557147332
17.544,0.10953617545692491
17.548,0.07182649229606715
17.552,0.05705477052080321
17.556,0.02718587798290895
17.56,0.06096974691967709
17.564,0.00517950354753263
17.568,0.01590122716928042
17.572,0.020240681444192516
17.576,-0.000590909834064822
17.58,-0.037931223651176724
17.584,-0.01748407307658552
17.588,-0.0420208229685395
17.592,-0.02734450891884086
17.596,-0.025231598170540725
17.6,-0.02132636072333792
17.604,-0.06381751845825057
17.608,-0.07802596374876089
17.612,-0.07743106463938837
17.616,-0.1090446037347799
17.62,-0.05790950908783999
17.624,-0.08474436340803769
17.628,-0.08919634710325447
17.632,-0.06438276999520476
17.636,-0.10252456759788155
17.64,-0.07845550393004264
17.644,-0.08190498293943403
17.648,-0.0823584809836689
17.652,-0.07918310275720739
17.656,-0.0675907682884455
17.66,-0.06612932059328565
17.664,-0.10493043820788162
17.668,-0.07319924914052983
17.672,-0.08118836552399328
17.676,-0.09874070627406818
17.68,-0.07423992149198734
17.684,-0.08670181376193833
17.688,-0.05839661841311298
17.692,-0.05422013159470502
17.696,-0.0553290172756905
17.7,-0.08155033213576512
17.704,-0.06487024868896749
17.708,-0.07650892120672113
17.712,-0.07409704260863488
17.716,-0.08426773536201039
17.72,-0.038649092912058765
17.724,-0.0769522270165949
17.728,-0.08635360682522539
17.732,-0.03201028681920074
17.736,-0.057709521500040516
17.74,-0.06016700057827156
17.744,-0.033961530577656815
17.748,-0.05594173214722771
17.752,-0.08597845549278518
17.756,-0.0303992900374734
17.76,-0.07993661873932989
17.764,-0.04994805839287442
17.768,-0.06912869075284755
17.772,-0.07681988793465763
17.776,-0.04522190365000354
17.78,-0.06636434144615955
17.784,-0.06832060419221214
17.788,-0.0067625858229730185
17.792,-0.04148941424976662
17.796,-0.026286723169417377
17.8,-0.065446128139188
17.804,-0.07028437894720072
17.808,-0.062496686454438344
17.812,-0.07441268502961267
17.816,-0.058723902817828195
17.82,-0.04848746943478768
17.824,-0.06704781852817518
17.828,-0.0709739435972424
17.832,-0.02003093052791382
17.836,-0.05630566190754639
17.84,-0.017541228495967107
17.844,-0.04640594844166294
17.848,-0.022075493604970395
17.852,-0.020886437166227727
17.856,-0.03860875943682514
17.86,-0.03231944855905328
17.864,-0.05771827297037736
17.868,-0.023430793406917356
17.872,-0.06599684114218324
17.876,-0.034578390314257065
17.88,-0.030777739455530296
17.884,-0.023854635739778075
17.888,-0.08430539301475726
17.892,-0.03251196988880697
17.896,-0.016028023427326683
17.9,-0.04050022099899242
17.904,-0.049084648940459295
17.908,-0.04184064916001223
17.912,-0.01159684299492612
17.916,-0.028963589408808686
17.92,-0.02226603066392782
17.924,-0.032465844494651855
17.928,-0.025815085186981335
17.932,-0.023985455483911365
17.936,-0.01817261036055861
17.94,-0.04558666337973736
17.944,-0.01890325713339301
17.948,-0.009337812668109704
17.952,-0.029918587527252495
17.956,0.000313812654926193
17.96,0.003024740462445016
17.964,-0.008555306551545632
17.968,-0.004158436541427389
17.972,0.008577784307227039
17.976,-0.009917380994807488
17.98,-0.022739478081664793
17.984,-0.01893503106729595
17.988,-0.028585188494434734
17.992,0.008739025244052009
17.996,0.015076511145546713
18.0,-0.00450775171771005
18.004,0.026378912734478756
18.008,0.017512076481269432
18.012,0.026397076136060363
18.016,0.0300362653675072
18.02,0.03183815793452482
18.024,0.015588848650462592
18.028,0.07716470493184005
18.032,0.053308443426585056
18.036,0.10219473582983364
18.04,0.05099556362874178
18.044,0.10022722662729024
18.048,0.07340279691308398
18.052,0.09883381014036528
18.056,0.09054033964759106
18.06,0.10538996133423657
18.064,0.13835616025563388
18.068,0.09213272212083003
18.072,0.127523707106729
18.076,0.10347504218500077
18.08,0.09089234416356747
18.084,0.09860845374273415
18.088,0.10759076665459709
18.092,0.11125661509518808
18.096,0.07985766977399515
18.1,0.09669568752164667
18.104,0.0660485417847975
18.108,0.05061363283056805
18.112,0.06018419356060937
18.116,0.07446267410976719
18.12,0.057547074872719865
18.124,0.05235100243327111
18.128,0.00029711082855837556
18.132,-0.07143167870056806
18.136,-0.12389155283796788
18.14,-0.13986444222983713
18.144,-0.04748550229738822
18.148,0.5194995402530697
18.152,0.8494045870288688
18.156,0.9075940977377192
18.16,0.6074030886040342
18.164,0.2975040593075807
18.168,0.13096119284595956
18.172,0.017219138691834248
18.176,0.0028241743691666756
18.18,-0.06515285270444107
18.184,-0.13030320108325144
18.188,-0.20984380709358078
18.192,-0.1926364825329193
18.196,-0.05697942756502926
18.2,-0.016857409710963733
18.204,0.04216371379767932
18.208,0.03000308803724885
18.212,0.08447350867945784
18.216,0.03492450092858563
18.22,0.05983342237443984
18.224,0.07884213456112091
18.228,0.09743209680704354
18.232,0.11853139723813605
18.236,0.06222211739380774
18.24,0.11705429932648545
18.244,0.07352615121037258
18.248,0.139445304212215
18.252,0.0808740340552027
18.256,0.15558892912479502
18.26,0.15842823562750696
18.264,0.17280435141664527
18.268,0.18227213516472593
18.272,0.2058989818304139
18.276,0.20928517150647946
18.28,0.2443357198671062
18.284,0.23969510661023935
18.288,0.23513634636267844
18.292,0.26173598609716925
18.296,0.2654493375321623
18.3,0.2519300834000332
18.304,0.3139811636182142
18.308,0.2976852399324014
18.312,0.30305531316710527
18.316,0.3342736622223339
18.32,0.3443168792415998
18.324,0.3090523760526684
18.328,0.34238036440753744
18.332,0.3074316278554004
18.336,0.3424041440048253
18.34,0.33434717034434974
18.344,0.3397481977798328
18.348,0.3274602962726799
18.352,0.3587414190074004
18.356,0.326101978710662
18.36,0.3327214179332512
18.364,0.33127092386282636
18.368,0.34066059000129334
18.372,0.29651118866002946
18.376,0.2702769609949712
18.38,0.2761039421541265
18.384,0.2871305307472524
18.388,0.2854148042874442
18.392,0.2816229702709591
18.396,0.23196445099351118
18.4,0.235747027154197
18.404,0.2668647274828716
18.408,0.22627606193422567
18.412,0.21484689586737807
18.416,0.16060890651604265
18.42,0.21314175599042445
18.424,0.1836966014313037
18.428,0.17197891256400358
18.432,0.15872266434146398
18.436,0.15114473497660283
18.44,0.15637614529321825
18.444,0.15229113485669618
18.448,0.14487975336006445
18.452,0.10199374860974426
18.456,0.0826512711922191
18.46,0.08284991159666898
18.464,0.11802413426737556
18.468,0.09290319694939168
18.472,0.06143743016963694
18.476,0.10029872693164413
18.48,0.0880751180601226
18.484,0.08264178551782099
18.488,0.10100313977207231
18.492,0.09841324448545455
18.496,0.10398471475087108
18.5,0.0833114003125308
18.504,0.06701420587421018
18.508,0.11048400213015697
18.512,0.08562185374034788
18.516,0.1226267799955269
18.52,0.09566311820256519
18.524,0.043545133338090646
18.528,0.08552979166765026
18.532,0.0883124544219683
18.536,0.11109541694972329
18.54,0.11295877455845062
18.544,0.08857611290885245
18.548,0.07332435259434067
18.552,0.09138873902995158
18.556,0.09292669004464295
18.56,0.09690515073782151
18.564,0.11017273243216849
18.568,0.0927923662685286
18.572,0.07579124720552022
18.576,0.11377049200765382
18.58,0.0997159594963898
18.584,0.05678289221338679
18.588,0.0734070888477595
18.592,0.05689801581342274
18.596,0.04639056683108843
18.6,0.07027010682904225
18.604,0.0892727572362803
18.608,0.06949665441916032
18.612,0.05780232251203685
18.616,0.08193131242644641
18.62,0.0564387435481862
18.624,0.10207254469965572
18.628,0.08920410386044245
18.632,0.09423716080817134
18.636,0.09775362920536185
18.64,0.05457194358821426
18.644,0.09750999262889821
18.648,0.09790110514883416
18.652,0.06981114495092312
18.656,0.08099765814316325
18.66,0.0955521874564975
18.664,0.051876204335968894
18.668,0.061110556941791315
18.672,0.1020091521530414
18.676,0.08921298047797925
18.68,0.06800481333686195
18.684,0.07154018288181432
18.688,0.05776778007085451
18.692,0.06877658554919956
18.696,0.048152535101040755
18.7,0.054833748094510686
18.704,0.05370766856585247
18.708,0.07157559610269468
18.712,0.09550363893572292
18.716,0.06756876114543867
18.72,0.08312133334903554
18.724,0.06031712079707466
18.728,0.07491304220089753
18.732,0.07739015855651889
18.736,0.06532557726589729
18.74,0.041436805895433644
18.744,0.07748484153361677
18.748,0.05487599790115918
18.752,0.07385303734303464
18.756,0.05446743365268051
18.76,0.07344996126693594
18.764,0.04539970284022288
18.768,0.037386118115246225
18.772,0.04901343695054807
18.776,0.07219214795279091
18.78,0.04216144135905864
18.784,0.06898709578683625
18.788,0.03493561082519332
18.792,0.043384412408319556
18.796,0.105624542821003
18.8,0.03496871162143455
18.804,0.058514279946610646
18.808,0.03992052541507023
18.812,0.03458421872949206
18.816,0.0665431706895136
18.82,0.04816486884250118
18.824,0.0670439744786935
18.828,0.06299541052895606
18.832,0.05301906797620309
18.836,0.051780273329184626
18.84,0.02324039670549519
18.844,0.05456520549379923
18.848,0.03429404507819914
18.852,0.037383906806250804
18.856,0.02638770158602575
18.86,0.05045001108604379
18.864,0.06656591475025189
18.868,0.05557748651032602
18.872,0.07732200247432922
18.876,0.07819011148468757
18.88,0.06789725062662612
18.884,0.0943858494143621
18.888,0.07486992556843564
18.892,0.10861827690706974
18.896,0.08588446522739243
18.9,0.11976106706664723
18.904,0.09818681577696761
18.908,0.12750025793605368
18.912,0.09874592057861319
18.916,0.0742420611474178
18.92,0.11832607474600572
18.924,0.11191889157482562
18.928,0.10367292362962066
18.932,0.08481648707301796
18.936,0.11488871889059206
18.94,0.11379883253014038
18.944,0.07928306559805955
18.948,0.0981152584806606
18.952,0.06810213914016731
18.956,0.0792215710863423
18.96,0.06476007540110505
18.964,0.04644654521385463
18.968,0.028276948588862254
18.972,0.03635087857939188
18.976,0.025866224185211072
18.98,0.022835616315583545
18.984,-0.0012845708792819709
18.988,-0.09369323435280068
18.992,-0.17625737676120143
18.996,-0.15957589211013165
19.0,-0.11796837686122087
19.004,0.44072829777822387
19.008,0.7925111387466395
19.012,0.8662676964684695
19.016,0.6709250194946994
19.02,0.32611956146680116
19.024,0.1017031681004763
19.028,-0.01295642100680896
19.032,0.0032399944956485573
19.036,-0.11096705938978121
19.04,-0.16801907480324046
19.044,-0.24560886681655958
19.048,-0.2612831703684659
19.052,-0.17727276832799205
19.056,-0.08251789589003525
19.06,-0.025034868649476395
19.064,-0.034740439013407294
19.068,-0.025807517820956197
19.072,-0.011762433691636574
19.076,-0.04192099894900094
19.08,-0.006604891790090202
19.084,-0.0033791306757687024
19.088,0.007264383845215515
19.092,0.04036815123035606
19.096,-0.03574672539641982
19.1,0.01061635302285038
19.104,0.026676582756405148
19.108,0.05529494922751694
19.112,0.04415881005105349
19.116,0.06774815101736882
19.12,0.03172109296456639
19.124,0.07252926874728001
19.128,0.07968539397275216
19.132,0.07075376198062777
19.136,0.09904943326328514
19.14,0.10481677140466517
19.144,0.1632710769199789
19.148,0.1288922365208783
19.152,0.1325904731511777
19.156,0.16035309560278432
19.16,0.1977461359136982
19.164,0.1996350121401324
19.168,0.1904372600444399
19.172,0.19584443470390983
19.176,0.19166272152880182
19.18,0.20282905488874153
19.184,0.16772451572540964
19.188,0.20379235185916358
19.192,0.208148105809747
19.196,0.20573796288453508
19.2,0.21474725357711913
19.204,0.220798475674023
19.208,0.20363767671236963
19.212,0.20654382861430132
19.216,0.20101873171855703
19.22,0.16812812050150663
19.224,0.18462273859240888
19.228,0.1814513339248871
19.232,0.13273448408333943
19.236,0.14865145493701346
19.24,0.14232825178885766
19.244,0.12239066134893088
19.248,0.12249579039348166
19.252,0.10690126152525654
19.256,0.1258279521030753
19.26,0.09572850191917585
19.264,0.08182073843826156
19.268,0.04272076831725468
19.272,0.08379433081894863
19.276,0.08159779569510674
19.28,0.02935281052455322
19.284,0.010776958824722394
19.288,-0.026281974074654987
19.292,-0.02546090014313958
19.296,-0.004835739498123095
19.3,0.004329515044008794
19.304,-0.038450018464134726
19.308,-0.059379994797643706
19.312,-0.06483760464461792
19.316,-0.03816763092030621
19.32,-0.04841669915972843
19.324,-0.062035012260547244
19.328,-0.09276321766006532
19.332,-0.05215821113752737
19.336,-0.08340899387511515
19.34,-0.06291561917078722
19.344,-0.07110865697020478
19.348,-0.08409979596865721
19.352,-0.06657416933106994
19.356,-0.0914995533563237
19.36,-0.10803192360924926
19.364,-0.06267781293958442
19.368,-0.07809586201545413
19.372,-0.08836271091406436
19.376,-0.0830101323427813
19.38,-0.058175439074875095
19.384,-0.10063696865327919
19.388,-0.0849885455535953
19.392,-0.05720044380280435
19.396,-0.08866079380594137
19.4,-0.09613614376800346
19.404,-0.08616328655117479
19.408,-0.08057741143110696
19.412,-0.0660709313627498
19.416,-0.09397250681879622
19.42,-0.08360149395511901
19.424,-0.09951238970304589
19.428,-0.08560882711057391
